Date,Iprec,WindSp,WindDir,RelHum,AirT,Swglobal
28/05/2011 06:00 ,0,3.37,336.28,63.51,5.6,58.46
28/05/2011 07:00 ,0,4.9,184.73,64.63,5.35,92.31
28/05/2011 08:00 ,0,4.45,17.66,60.93,6.16,453.88
28/05/2011 09:00 ,0,4.74,92.23,59.1,7.27,638.7
28/05/2011 10:00 ,0,4.5,95.9,58.82,7.79,681.25
28/05/2011 11:00 ,0,4.09,268.9,59.8,8.33,691.25
28/05/2011 12:00 ,0,3.37,351.06,59.65,9.97,1065
28/05/2011 13:00 ,0,3.21,313.14,53.77,11.14,1284.5
28/05/2011 14:00 ,0,3.55,268.86,48.37,11.99,1074.25
28/05/2011 15:00 ,0,2.57,278.39,45.57,12.59,892.5
28/05/2011 16:00 ,0,2.94,324.02,41.78,12.73,730.2
28/05/2011 17:00 ,0,3.17,329.55,40.32,12.89,557.8
28/05/2011 18:00 ,0,2.89,334.23,38.26,13.03,376.08
28/05/2011 19:00 ,0,3.98,89.71,41.41,12.24,157.23
28/05/2011 20:00 ,0,4.43,17.18,43.19,10.91,25.73
28/05/2011 21:00 ,0,3.7,26.71,46.97,9.71,0.99
28/05/2011 22:00 ,0,2.78,40.76,51.41,8.53,0
28/05/2011 23:00 ,0,2.27,55.03,54.61,7.43,0
29/05/2011 00:00 ,0,2.32,50.29,49.46,7.79,0
29/05/2011 01:00 ,0,2.7,42.83,48.15,7.45,0
29/05/2011 02:00 ,0,2.35,59.09,52.11,7.02,0
29/05/2011 03:00 ,0,2.55,54.11,54.39,6.16,0
29/05/2011 04:00 ,0,2.45,51.96,55.77,5.88,0
29/05/2011 05:00 ,0,2.39,50.65,54.18,5.91,5.57
29/05/2011 06:00 ,0,2.07,56.68,56.46,6.78,18.39
29/05/2011 07:00 ,0,2.01,59.95,51.44,7.66,70.39
29/05/2011 08:00 ,0,1.6,102.02,48.47,10.19,436.18
29/05/2011 09:00 ,0,1.15,226.34,42.42,12.8,561.8
29/05/2011 10:00 ,0,1.2,237.41,58.36,13.5,743.1
29/05/2011 11:00 ,0,1.53,216.55,55.54,14.72,923
29/05/2011 12:00 ,0,1.62,197.47,52.58,15.46,987.25
29/05/2011 13:00 ,0,1.85,198.23,45.65,16.33,998.5
29/05/2011 14:00 ,0,1.8,199.34,44.49,16.8,913.25
29/05/2011 15:00 ,0,2.01,202.13,41.67,17.52,860.25
29/05/2011 16:00 ,0,2.15,209,37.26,18.08,716.55
29/05/2011 17:00 ,0,1.83,223.74,41.55,18.19,548.3
29/05/2011 18:00 ,0,1.49,206.23,43.97,17.59,360.08
29/05/2011 19:00 ,0,0.87,223.52,48.57,16.68,162.85
29/05/2011 20:00 ,0,1.11,57.07,57.55,14.5,30.08
29/05/2011 21:00 ,0,2.01,44.43,63.35,12.44,1.22
29/05/2011 22:00 ,0,2.36,49,66.46,11.53,0
29/05/2011 23:00 ,0,2.39,53.43,68.89,10.88,0
30/05/2011 00:00 ,0,2.26,52.35,71.43,10.31,0
30/05/2011 01:00 ,0,2.14,52.58,74.65,9.65,0
30/05/2011 02:00 ,0,2.08,53.33,77.5,9.16,0
30/05/2011 03:00 ,0,2.04,52.88,78.75,8.95,0
30/05/2011 04:00 ,0,1.97,53.16,80.43,8.49,0
30/05/2011 05:00 ,0,1.92,51.43,82.25,7.99,5.94
30/05/2011 06:00 ,0,1.65,53.93,83.1,8.25,20.14
30/05/2011 07:00 ,0,1.68,53.48,82.78,8.82,73.29
30/05/2011 08:00 ,0,0.97,117.45,74.16,11.56,452.35
30/05/2011 09:00 ,0,0.99,222.35,71.48,12.63,630.6
30/05/2011 10:00 ,0,1.39,237.45,71.83,13.36,793.33
30/05/2011 11:00 ,0,1.49,212.79,74.36,14.64,896.5
30/05/2011 12:00 ,0,1.52,223.06,69.64,16.23,983.25
30/05/2011 13:00 ,0,1.87,217.64,62.24,17.54,965.5
30/05/2011 14:00 ,0,2.23,251.05,62.64,18.64,943.25
30/05/2011 15:00 ,0,2.7,239.7,57.97,19.89,894.75
30/05/2011 16:00 ,0,2.79,225.24,50.97,20.98,832
30/05/2011 17:00 ,0,2.08,220.59,48.48,21.08,657.6
30/05/2011 18:00 ,0,1.75,250.72,52.06,19.66,367.78
30/05/2011 19:00 ,0,1.75,287.78,51.38,19.1,211.25
30/05/2011 20:00 ,0,1.63,258.54,56.13,16.54,39.89
30/05/2011 21:00 ,0,1.39,180.43,62.77,14.96,1.28
30/05/2011 22:00 ,0,1.06,103.66,69.08,13.94,0
30/05/2011 23:00 ,0,1.27,356.41,74.52,13.14,0
31/05/2011 00:00 ,0,0.74,23.02,77.06,12.75,0
31/05/2011 01:00 ,0,1.02,116.3,79.97,12.12,0
31/05/2011 02:00 ,0,1.04,179.9,82.15,11.71,0
31/05/2011 03:00 ,0,0.92,182.51,84.33,11.29,0
31/05/2011 04:00 ,0,0.64,90.73,84.18,11.36,0
31/05/2011 05:00 ,0,0.75,267.99,85.9,10.97,3.81
31/05/2011 06:00 ,0,0.37,143.87,86.1,11.07,31.07
31/05/2011 07:00 ,0,0.7,237.78,84.45,11.36,108.81
31/05/2011 08:00 ,0,0.91,258.34,85.48,11.7,247.33
31/05/2011 09:00 ,0,1.04,255.18,83.33,12.27,366.53
31/05/2011 10:00 ,0,1.39,213.28,76.92,14.04,742.28
31/05/2011 11:00 ,0,1.64,213.3,71.59,15.05,763.93
31/05/2011 12:00 ,0,1.59,241.6,65.55,16.31,945.5
31/05/2011 13:00 ,0,1.7,232.15,57.89,17.17,928.65
31/05/2011 14:00 ,0,2.33,219.29,50.15,18.04,804.78
31/05/2011 15:00 ,0,1.12,158.62,50.99,16.63,294.85
31/05/2011 16:00 ,0,1.27,264.26,50.09,17.26,328.9
31/05/2011 17:00 ,0,1.85,165.5,49.35,16.86,207.9
31/05/2011 18:00 ,0,1.85,119,54.75,15.01,44.82
31/05/2011 19:00 ,0,0.81,77.65,58.4,14.99,82.03
31/05/2011 20:00 ,0,0.97,53.6,62.9,14.19,16.99
31/05/2011 21:00 ,0,1.15,61.64,66.06,13.41,0.54
31/05/2011 22:00 ,0,1.25,109.41,78.62,12.04,0
31/05/2011 23:00 ,0.37,1.7,346.02,84.33,10.64,0
01/06/2011 00:00,0.03,1.34,259.69,80.29,10.42,0
01/06/2011 01:00,0,1.28,126.69,83.93,10.1,0
01/06/2011 02:00,0,1.22,105.96,83.47,9.74,0
01/06/2011 03:00,0,0.97,132.46,82.58,9.1,0
01/06/2011 04:00,0.2,0.87,160.51,81.9,8.64,0
01/06/2011 05:00,0.03,0.86,93.32,85.9,7.96,1.99
01/06/2011 06:00,0.03,0.73,157.37,86.15,8.11,14.69
01/06/2011 07:00,0,1.05,243.13,83.9,8.02,21.1
01/06/2011 08:00,0.1,0.9,71.5,83.25,8.27,27.15
01/06/2011 09:00,0,0.6,189.04,84.13,8.68,42.47
01/06/2011 10:00,0,0.54,92.94,81.01,8.99,63.94
01/06/2011 11:00,0,0.6,146.07,82.53,9.42,105.85
01/06/2011 12:00,0,0.55,194.79,83,10.03,134.83
01/06/2011 13:00,0,0.9,222.61,78.6,11.38,339.4
01/06/2011 14:00,0,0.82,255.88,75.24,12.13,336.78
01/06/2011 15:00,0,0.93,224.74,69.88,13.46,507.4
01/06/2011 16:00,0,1.37,177.06,71.55,14.23,340.83
01/06/2011 17:00,0,0.79,178.91,72.29,13.77,217.33
01/06/2011 18:00,0,0.73,192.09,70.58,13.87,182.1
01/06/2011 19:00,0,0.79,156.08,69.99,13.81,138.45
01/06/2011 20:00,0,0.82,271.37,72.6,13,39.73
01/06/2011 21:00,1.17,1.2,168.14,83.81,11.29,1.19
01/06/2011 22:00,0.23,1.58,52.17,91.53,10,0
01/06/2011 23:00,0.03,1.06,76.81,91.73,10.01,0
02/06/2011 00:00,0,0.85,187.98,94.25,9.62,0
02/06/2011 01:00,0.07,0.99,143.31,94.38,9.3,0
02/06/2011 02:00,0,1.2,39.13,93,8.75,0
02/06/2011 03:00,0.07,1.48,53.72,92.03,8.79,0
02/06/2011 04:00,0,1.33,54.51,91.73,9.02,0
02/06/2011 05:00,0,1.43,38.11,91,8.8,3.66
02/06/2011 06:00,0,0.78,24.83,90.93,9.16,17.56
02/06/2011 07:00,0,0.55,133.25,89.68,9.75,83.39
02/06/2011 08:00,0,0.8,177.61,88.33,10.84,241.75
02/06/2011 09:00,0,0.78,190.24,88.08,12.05,407.63
02/06/2011 10:00,0,1.2,190.87,80.82,12.23,276.55
02/06/2011 11:00,0,1.03,198.3,75.97,13.21,457.28
02/06/2011 12:00,0,1.12,243.44,71.45,14.31,446.95
02/06/2011 13:00,0,0.82,164.01,68.49,14.14,170.3
02/06/2011 14:00,0,0.99,115.55,65.75,14.94,231.1
02/06/2011 15:00,0,1.5,190.63,65.1,16.04,344.25
02/06/2011 16:00,0.03,1.99,88.13,71.18,14.71,252.4
02/06/2011 17:00,0,1.54,167.69,62.62,16.52,444.63
02/06/2011 18:00,0.57,2.07,79.69,79.04,13.66,65.14
02/06/2011 19:00,0,1.79,50.91,78.06,13.44,87.86
02/06/2011 20:00,0,1.93,55.61,77.04,13,17.13
02/06/2011 21:00,0,1.71,60.21,79.01,12.47,0.97
02/06/2011 22:00,0,1.21,57.48,82.75,12.1,0
02/06/2011 23:00,2.53,0.74,170.61,91.9,11.54,0
03/06/2011 00:00,1.47,1.01,184.01,95.1,10.94,0
03/06/2011 01:00,0.03,1.52,32.82,92.48,10.99,0
03/06/2011 02:00,0,1.41,49.79,92.7,10.62,0
03/06/2011 03:00,0.03,1.71,56.84,92.55,10.32,0
03/06/2011 04:00,0,2.22,52.97,92.4,9.72,0
03/06/2011 05:00,0,1.64,52.23,92.4,9.97,4.06
03/06/2011 06:00,0,1.02,42.98,92.03,10.39,38.97
03/06/2011 07:00,0,1.44,51.13,90.3,10.79,95.34
03/06/2011 08:00,0,1.29,96.96,85.65,12.21,382.43
03/06/2011 09:00,0,0.71,224.23,76.92,14.22,556.55
03/06/2011 10:00,0,0.91,186.21,69.66,15.23,616.53
03/06/2011 11:00,0,0.99,237.84,71.86,15.56,516.08
03/06/2011 12:00,0,1.12,226.25,77.83,14.94,441.25
03/06/2011 13:00,0.33,1.41,301.38,85.65,14.07,277.3
03/06/2011 14:00,0,1.33,314.93,85.25,14.07,265.48
03/06/2011 15:00,0,0.98,284.52,76.74,14.52,278.75
03/06/2011 16:00,0,1.07,275.22,74.24,14.88,334.85
03/06/2011 17:00,0,1.05,217.88,65.88,15.54,276.88
03/06/2011 18:00,0,1.55,296.75,86.74,13.77,102.03
03/06/2011 19:00,0,1.56,103.72,85.08,12.7,47.4
03/06/2011 20:00,0,1.27,27.47,84.4,12.4,21.61
03/06/2011 21:00,0,1.01,30.66,85.78,11.9,0.97
03/06/2011 22:00,0,1.66,42.62,86.65,11.24,0
03/06/2011 23:00,0,1.51,53.37,85.63,11.25,0
04/06/2011 00:00,0,1.46,54.59,86.95,11.3,0
04/06/2011 01:00,0,1.48,54.15,86.8,11.04,0
04/06/2011 02:00,0,1,58.74,88.78,10.91,0
04/06/2011 03:00,0,0.79,74.87,92.45,10.84,0
04/06/2011 04:00,0,0.82,119.62,93.03,10.54,0
04/06/2011 05:00,0,0.98,58.2,92.05,10.46,6.99
04/06/2011 06:00,0,0.72,86.19,92.4,10.53,30.54
04/06/2011 07:00,0,0.53,135.25,93.1,10.94,50.1
04/06/2011 08:00,0,0.52,168.9,95.25,10.79,38.43
04/06/2011 09:00,0,0.51,254.34,96.23,10.91,73.84
04/06/2011 10:00,0,0.92,245.38,95.25,11.57,161.8
04/06/2011 11:00,0,0.95,241.32,91.35,12.54,295.7
04/06/2011 12:00,0,1.3,225.71,90.38,13.26,394.48
04/06/2011 13:00,0,1.32,252.8,80.36,14.47,546.08
04/06/2011 14:00,0,1.67,227.03,77.16,16.19,899.53
04/06/2011 15:00,0,2.3,221.53,74.56,17.04,789.93
04/06/2011 16:00,0,1.7,280.07,81.22,15.06,312.3
04/06/2011 17:00,0,1.92,310.37,79.02,15.36,230.53
04/06/2011 18:00,0,1.37,256.54,82.09,14.81,159.3
04/06/2011 19:00,0,1.12,280.4,85.3,13.9,90.32
04/06/2011 20:00,0,1.42,97.41,82.05,12.87,22.47
04/06/2011 21:00,0,1.61,33.45,83.08,12.15,1.28
04/06/2011 22:00,0,0.95,42.99,87.3,12.02,0
04/06/2011 23:00,1.2,1.21,281.28,95.63,11.5,0
05/06/2011 00:00,1.13,1.34,285.03,97.7,10.31,0
05/06/2011 01:00,0.53,0.84,254.15,98.15,9.75,0
05/06/2011 02:00,0.1,0.85,296.38,98.35,9.51,0
05/06/2011 03:00,0,0.5,279.77,98.53,9.09,0
05/06/2011 04:00,0,0.7,258.78,98.55,8.91,0
05/06/2011 05:00,0,0.74,18.97,98.48,8.66,6.79
05/06/2011 06:00,0,0.45,188.81,98.38,8.59,21.59
05/06/2011 07:00,0,0.78,131.76,98.38,8.57,82.55
05/06/2011 08:00,0,0.59,182.61,98,9.5,150.85
05/06/2011 09:00,0,0.91,202.84,95.43,10.62,282.13
05/06/2011 10:00,0,1.06,243.4,90.58,11.58,530.55
05/06/2011 11:00,0,1.56,221.95,85.43,13.03,771.33
05/06/2011 12:00,0,1.68,218.22,85.98,13.87,731.7
05/06/2011 13:00,0,1.54,236.1,84.08,14.04,631.78
05/06/2011 14:00,0,2.05,217.06,80.41,15.29,864.2
05/06/2011 15:00,0,2.36,245.13,82.63,15.12,848.55
05/06/2011 16:00,0,1.88,232.56,80.85,14.52,416.23
05/06/2011 17:00,0,1.73,280.72,78.48,13.64,188.48
05/06/2011 18:00,0,1.35,161.58,81.85,13.15,106.37
05/06/2011 19:00,0.03,0.91,238.95,87.58,12.42,57.39
05/06/2011 20:00,0,0.72,78.05,88.18,11.81,18.72
05/06/2011 21:00,0,0.67,180.78,89.1,11.36,2.61
05/06/2011 22:00,0,1.03,294.16,95.83,10.94,0
05/06/2011 23:00,0,1.18,287.27,97.5,10.41,0
06/06/2011 00:00,0,1.11,282.66,98.03,9.69,0
06/06/2011 01:00,0,1.17,305.23,98.25,9.27,0
06/06/2011 02:00,0,1.09,292.75,98.43,9.09,0
06/06/2011 03:00,0.03,0.83,286,98.55,8.88,0
06/06/2011 04:00,0,1.11,251.46,98.65,8.86,0
06/06/2011 05:00,0,1.01,236.62,98.73,8.84,1.82
06/06/2011 06:00,0,1.2,226.08,98.75,8.87,4.32
06/06/2011 07:00,0,1.34,230.7,98.83,8.91,15.25
06/06/2011 08:00,0,1.35,226.8,98.9,8.87,31.5
06/06/2011 09:00,0,1.17,249.01,98.9,9.24,89.72
06/06/2011 10:00,0,1.19,239.93,98.93,9.61,115.38
06/06/2011 11:00,0.03,1.86,266.36,98.8,10.91,431.15
06/06/2011 12:00,0,2.63,263.51,87.2,13.25,782.25
06/06/2011 13:00,0,2.28,299.52,82.58,13.25,473.18
06/06/2011 14:00,0,2.73,300.65,81.08,12.86,553.55
06/06/2011 15:00,5.3,3.28,205.98,87.23,9.18,32.97
06/06/2011 16:00,0.17,2.07,76.07,86.05,7.95,64.31
06/06/2011 17:00,0.07,1.02,221.31,85.95,9.51,350.9
06/06/2011 18:00,0,1.08,230.3,82.25,10.87,323.85
06/06/2011 19:00,0,0.89,183.64,85.5,9.95,131.09
06/06/2011 20:00,0,0.71,195.81,92.25,8.74,36.94
06/06/2011 21:00,0,0.52,169.09,95.23,7.67,1.65
06/06/2011 22:00,0,0.58,272.49,96.88,7.83,0
06/06/2011 23:00,0,0.67,325.62,97.3,7.67,0
07/06/2011 00:00,0,0.67,58.98,94.75,7.76,0
07/06/2011 01:00,0,0.39,115.16,94.83,7.45,0
07/06/2011 02:00,0,0.8,196.55,91.2,7.51,0
07/06/2011 03:00,0,0.72,13.22,89.75,7.48,0
07/06/2011 04:00,0,0.7,182.04,89.85,7.3,0
07/06/2011 05:00,0,0.87,104.75,89.28,7.2,5.11
07/06/2011 06:00,0,0.68,195.3,86.38,7.47,50.19
07/06/2011 07:00,0,0.56,151.66,81.92,8.06,89.78
07/06/2011 08:00,0,0.94,247.77,76.22,8.9,213.8
07/06/2011 09:00,0,1.01,259.22,75,10.3,465.13
07/06/2011 10:00,0,1.22,257.63,69.96,11.59,662.4
07/06/2011 11:00,0,1.4,266.79,67.3,12.63,655.3
07/06/2011 12:00,0,1.44,207.47,72.41,12.99,456.48
07/06/2011 13:00,0,1.54,280.73,79.45,11.22,270.88
07/06/2011 14:00,0,1.34,269.27,80.61,12.06,349
07/06/2011 15:00,0,0.91,234.63,88.28,10.97,160.2
07/06/2011 16:00,0.13,1.08,263.77,95.28,10.04,75.05
07/06/2011 17:00,1.13,1.21,298.16,97.78,9.08,19.03
07/06/2011 18:00,0.77,1.13,267.92,98.23,8.83,14.74
07/06/2011 19:00,0.07,1.01,279.62,98.5,8.63,11.16
07/06/2011 20:00,0,0.91,178.09,98.45,8.19,7.07
07/06/2011 21:00,0,0.63,137.37,97.55,8.17,1.22
07/06/2011 22:00,0,0.92,186.05,96.28,8.13,0
07/06/2011 23:00,0,0.66,139.59,94.8,8.24,0
08/06/2011 00:00,0,0.59,48.86,95.55,8.19,0
08/06/2011 01:00,0,0.58,101.27,95.78,8.19,0
08/06/2011 02:00,0,0.68,139.83,96.53,8.11,0
08/06/2011 03:00,0,0.79,112.52,95.9,8.16,0
08/06/2011 04:00,0.03,0.65,211,95.78,8.24,0
08/06/2011 05:00,0,0.49,96.74,96.05,8.22,3.12
08/06/2011 06:00,0.07,0.41,167.25,96.83,8.26,15.4
08/06/2011 07:00,0,0.49,289.61,97,8.45,37.1
08/06/2011 08:00,0.07,0.58,152.55,96.23,9.05,113.39
08/06/2011 09:00,0,0.85,203.65,95.98,10.1,252.68
08/06/2011 10:00,0,1.39,217.05,89.85,11.08,493.85
08/06/2011 11:00,0,1.09,228.09,90.23,11.45,381.05
08/06/2011 12:00,0,1.53,229.65,82.05,13.01,585.08
08/06/2011 13:00,0.03,2.42,233.96,84.53,13.85,648.33
08/06/2011 14:00,0,2.47,251.67,84.73,13.81,617.3
08/06/2011 15:00,0,1.53,281.34,91.95,11.78,104.1
08/06/2011 16:00,3.4,2.35,87.08,86.13,10.72,43.14
08/06/2011 17:00,1.27,1.99,84.57,89,9.92,89.13
08/06/2011 18:00,0.17,0.62,238.72,88.38,10.47,150.5
08/06/2011 19:00,0,0.7,214.77,94.28,9.86,61.61
08/06/2011 20:00,0.03,0.63,270.52,92.48,9.29,27.61
08/06/2011 21:00,0.17,0.93,46.71,92.68,8.79,1.42
08/06/2011 22:00,0.03,0.58,106.22,95.4,8.32,0
08/06/2011 23:00,0,0.7,57.84,94.68,8.25,0
09/06/2011 00:00,0,1.07,60.66,91.6,8.16,0
09/06/2011 01:00,0,1.51,55.24,87.28,8.19,0
09/06/2011 02:00,0,1.58,113.42,80.84,8.47,0
09/06/2011 03:00,0,1.53,60.01,86.45,8.16,0
09/06/2011 04:00,0,1.64,51.5,87.9,7.85,0
09/06/2011 05:00,0,1.32,59.72,89.4,7.8,6.25
09/06/2011 06:00,0,0.88,74.87,90.15,8.07,37.75
09/06/2011 07:00,0,0.94,140.64,90.13,8.94,158.7
09/06/2011 08:00,0,1.01,179.05,89.18,9.48,216.88
09/06/2011 09:00,0,0.94,190.71,85.6,10.33,241.65
09/06/2011 10:00,0,1.19,192.53,82.83,11.36,334.68
09/06/2011 11:00,0,1.5,172.22,78.98,11.7,325.9
09/06/2011 12:00,0,1.26,189.83,73.3,12.4,333.23
09/06/2011 13:00,0.37,0.66,102.22,74.2,12.14,226.63
09/06/2011 14:00,0.07,0.99,190.65,73.67,12.58,275.68
09/06/2011 15:00,0,1.21,201.99,75.94,12.87,372.23
09/06/2011 16:00,0,1.2,187.69,75.35,12.53,209.4
09/06/2011 17:00,0.1,1.3,228.37,87.43,11.5,218.53
09/06/2011 18:00,0.2,1.07,151.42,89.05,10.63,84.32
09/06/2011 19:00,0.1,0.92,137.6,91.93,10.02,28.77
09/06/2011 20:00,0.03,0.47,81.34,92.9,9.41,6.93
09/06/2011 21:00,0.37,0.85,167.95,92.6,9.15,1.02
09/06/2011 22:00,0.2,0.73,145,92.2,8.53,0
09/06/2011 23:00,0.33,0.93,70.19,91,8.2,0
10/06/2011 00:00,0.03,0.88,54.02,92.58,7.97,0
10/06/2011 01:00,0.03,1,58.42,92.18,7.93,0
10/06/2011 02:00,0.03,0.75,132.69,91.98,7.88,0
10/06/2011 03:00,0,0.85,81.48,92.53,7.79,0
10/06/2011 04:00,0,0.89,117.13,91.8,7.78,0
10/06/2011 05:00,0,1.08,65.17,89.8,7.8,4.12
10/06/2011 06:00,0,0.91,119.04,89.05,7.9,25.42
10/06/2011 07:00,0,0.7,117.56,88.55,8.63,88
10/06/2011 08:00,0.03,0.84,257.43,89.9,8.96,184.55
10/06/2011 09:00,0,0.88,219.11,86.55,9.76,312.48
10/06/2011 10:00,0,1.05,192.6,82.62,10.33,301.38
10/06/2011 11:00,0.03,1.31,187.49,79.75,11.04,488.1
10/06/2011 12:00,0,1.92,199.88,81.39,12.39,730.23
10/06/2011 13:00,0,1.96,219.49,77.17,13.32,762.68
10/06/2011 14:00,0,1.82,214.95,72.91,13.43,650.43
10/06/2011 15:00,0,1.86,215.88,74.45,13.81,621.63
10/06/2011 16:00,0,1.58,220.2,77.01,13.52,369.7
10/06/2011 17:00,0,1.09,232,84.3,12.73,240.05
10/06/2011 18:00,0.3,0.74,173.02,80.14,12.33,99.46
10/06/2011 19:00,0.47,0.97,107.06,88.85,11.26,36.87
10/06/2011 20:00,0.47,0.79,187.54,92.73,10.27,20.96
10/06/2011 21:00,0.43,1.06,26.96,94.2,9.61,1.36
10/06/2011 22:00,0.03,0.63,66.82,95.1,9.62,0
10/06/2011 23:00,0,0.71,94.79,95.38,9.26,0
11/06/2011 00:00,0,0.33,152.79,96.18,9.2,0
11/06/2011 01:00,0,0.55,142.34,97.13,9,0
11/06/2011 02:00,0.33,0.52,119.68,97.08,8.64,0
11/06/2011 03:00,1.47,0.49,114.66,96.23,8.62,0
11/06/2011 04:00,0.87,0.44,56.76,95.88,8.42,0
11/06/2011 05:00,0.8,0.64,186.4,96.33,8.36,3.55
11/06/2011 06:00,0.43,0.4,150.51,96.63,8.44,19.49
11/06/2011 07:00,0.03,0.48,225.1,97.6,8.47,40.87
11/06/2011 08:00,0.1,0.68,186.57,97.8,8.77,116.15
11/06/2011 09:00,0,1,225.21,96.48,9.44,213.7
11/06/2011 10:00,0.03,0.93,201.38,88.9,10.8,473.68
11/06/2011 11:00,0,1.74,196.38,73.86,12.86,917.23
11/06/2011 12:00,0,1.83,213.9,71.49,13.76,847.73
11/06/2011 13:00,0,1.65,246.22,80.13,12.53,290.35
11/06/2011 14:00,0.13,1.44,265.52,86.93,11.38,106.65
11/06/2011 15:00,2.6,0.92,250.96,95.15,9.71,38.34
11/06/2011 16:00,3.97,0.5,149.66,96.08,8.86,61.07
11/06/2011 17:00,1.17,0.59,238.82,95.95,9.28,112.8
11/06/2011 18:00,0.43,0.57,185.33,91.68,9.35,131.35
11/06/2011 19:00,0,0.61,222.7,91.5,9.13,40.67
11/06/2011 20:00,0.03,0.97,70.26,93.2,8.86,11.87
11/06/2011 21:00,0.3,0.86,182.27,96.03,8.45,1.05
11/06/2011 22:00,0,0.95,50.86,94.58,8,0
11/06/2011 23:00,0,1.16,56.46,92.83,7.91,0
12/06/2011 00:00,0,1.46,63.6,92.55,7.84,0
12/06/2011 01:00,0,1.47,49.14,88.68,7.61,0
12/06/2011 02:00,0,1.29,52.26,88.45,7.74,0
12/06/2011 03:00,0.03,1.41,56.48,90.03,7.48,0
12/06/2011 04:00,0,1.43,50.82,90.78,7.36,0
12/06/2011 05:00,0,1.65,67.15,88.98,7.37,7.13
12/06/2011 06:00,0,1.72,55.93,89.23,7.67,55.78
12/06/2011 07:00,0,1.09,53.41,87.35,8.57,127.85
12/06/2011 08:00,0,1.34,51.64,79.85,9.72,376.33
12/06/2011 09:00,0,1.08,212.83,72.35,11.8,519.78
12/06/2011 10:00,0,1.6,211.88,65.84,13.03,705.03
12/06/2011 11:00,0,1.57,197.47,68.1,14.11,873.45
12/06/2011 12:00,0,2.02,203.86,70.6,14.29,901.98
12/06/2011 13:00,0,2.17,212.7,59.62,14.84,779.13
12/06/2011 14:00,0,1.8,224.76,72.42,15.31,773.93
12/06/2011 15:00,0,1.46,250.91,65.23,15.03,383.4
12/06/2011 16:00,0,1.27,294.3,62.29,15.16,387.98
12/06/2011 17:00,0,1.12,263.28,67.47,14.86,252.8
12/06/2011 18:00,0,1.04,295.6,67.47,14.1,153.4
12/06/2011 19:00,0,1.08,297.37,72.09,13.46,76.97
12/06/2011 20:00,0.4,1.83,45.83,87.23,11.69,14.8
12/06/2011 21:00,0.03,1.66,51.18,88.28,10.98,1.16
12/06/2011 22:00,0,1.44,54.18,88.75,10.99,0
12/06/2011 23:00,0,0.93,75.72,88.18,11.29,0
13/06/2011 00:00 ,0,0.39,135.96,91.53,10.98,0
13/06/2011 01:00 ,0.6,0.47,165.75,95.28,10.45,0
13/06/2011 02:00 ,0.57,0.74,217.06,97.28,10.07,0
13/06/2011 03:00 ,0,0.6,280.48,97.98,9.96,0
13/06/2011 04:00 ,0.3,0.44,263,98.23,9.88,0
13/06/2011 05:00 ,0.27,0.69,226.68,98.38,9.8,1.62
13/06/2011 06:00 ,2.13,0.7,280.43,98.48,9.65,6.11
13/06/2011 07:00 ,0.23,0.62,269.36,98.63,9.68,24.8
13/06/2011 08:00 ,0,0.9,270.52,98.63,9.95,130.33
13/06/2011 09:00 ,0,0.91,270.27,98.3,10.39,197.7
13/06/2011 10:00 ,0.13,0.86,223.89,93.65,11.09,324.1
13/06/2011 11:00 ,0,1.02,224.76,95.2,11.02,148.88
13/06/2011 12:00 ,0.2,0.99,177.83,96.63,10.76,138.45
13/06/2011 13:00 ,0.17,1.59,208.37,86.24,10.79,177.78
13/06/2011 14:00 ,0.1,1.6,196.94,89.75,11.84,429.53
13/06/2011 15:00 ,0.03,1.74,173.78,78.54,12.79,446
13/06/2011 16:00 ,0,1.49,199.67,85.48,12.93,417.75
13/06/2011 17:00 ,0,1.09,207.33,87.95,12.25,253.1
13/06/2011 18:00 ,0,0.86,223.84,89.03,11.79,165.75
13/06/2011 19:00 ,0,0.79,282.74,90.8,11.22,92.81
13/06/2011 20:00 ,0,0.53,98.28,92.4,10.49,22.61
13/06/2011 21:00 ,0,0.9,64.55,92.55,9.82,1.93
13/06/2011 22:00 ,0,1,156.94,84.93,9.89,0
13/06/2011 23:00 ,0,0.97,133.84,82.84,9.92,0
14/06/2011 00:00 ,0,2.16,178.49,64.83,11.28,0
14/06/2011 01:00 ,0,3.39,180.64,64,11.53,0
14/06/2011 02:00 ,0,2.49,351.13,63,11.38,0
14/06/2011 03:00 ,0,3.09,90.98,61.91,11.4,0
14/06/2011 04:00 ,0,3.5,94.81,61.81,11.47,0
14/06/2011 05:00 ,0,3.09,89.24,62.71,11.47,5.54
14/06/2011 06:00 ,0,2.24,349,62.85,11.44,34.54
14/06/2011 07:00 ,0,2.52,345.44,63.2,11.88,128.28
14/06/2011 08:00 ,0,2.25,306.79,60.23,13,407.03
14/06/2011 09:00 ,0,2.99,255.28,56.4,13.61,496.28
14/06/2011 10:00 ,0,2.75,293.53,57.16,14.43,594.03
14/06/2011 11:00 ,0,3.16,329.56,54.63,14.77,499.65
14/06/2011 12:00 ,0,3.72,324.42,54.14,15.68,801.43
14/06/2011 13:00 ,0,3.88,284.71,49.36,16.94,1010.15
14/06/2011 14:00 ,0,4.55,341.23,51.68,17.09,989.48
14/06/2011 15:00 ,0,3.84,245.06,45.3,16.95,715.05
14/06/2011 16:00 ,0,3.61,299.03,42.1,18.37,786.08
